Title,Price,Review
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"I traded my iPhone 12 Pro Max for a 15 Pro Max this weekend. I'd kept the 12 in a black Otterbox case which protected the phone but was bulky and starting to come apart around the edges. It was also difficult to remove the phone and put it back in. It also sometimes didn't make good contact with the mag chargers.

For the 15, I got this clear case from ESR. Easy to install and remove. Works perfectly with my mag mount in the car and my mag charger at home. It's a little smaller than the Otter so it's easier to fit into the mount on my ebike, too. Most importantly, it protects the phone and has a nice edge to protect the camera lenses. Finally, all the slots for buttons on the phone match up perfectly."
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"This product is fantastic— went on well, looks great, and protects against damage extremely well. My phone was dropped going 30 mph from a 4 wheeler and the case totally protected the phone. However, the lens covers cracked within about a week of having the case without having any drops. I reached out to customer service and they issued a full replacement immediately. I will absolutely recommend this brand to friends and family!"
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"This has been a phenomenal case. I drop my phone probably every day -- on hardwood floors, on granite countertops, and of course, on the pavement when I get out of the car. Not once did my phone get dinged. The case shows no signs of wear, save for the slight yellowing that has occurred. This is to be expected -- no TPU case is truly yellow-proof. One of the best things about this case is the extra MagSafe-compatible magnet ring built into it. I use the MagSafe connection not only for charging, but also for quickly mounting my phone to MagSafe-compatible phone stands, tripods, and magnetic ceiling mounts (for use as an extra camera at church). Never have I worried about my phone falling off of a mount. This is truly the best phone case I have ever used."
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"I had ordered this product and received it missing items and some items were not in good condition. I reached out to their customer service and they instantly sent me a new one at no cost! The product is also amazing, I can tell the product is high quality and it was easy to install. The size was perfect, it fit just right. Will update later if needed!"
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"I’ve had the case for eight months, and I’ve been very happy with it. It fits my phone perfectly, is protective without being bulky, feels great to hold, and it allows the magnet to work when needed.

For the first six months, the case looked great, allowing the phone to be clearly seen. However, I then started noticing the discoloration and yellowing common to clear cases, and now it just looks kind of dirty and gross even though it’s clean.

If I were happy to get a good six months out of the case for this price, I’d be satisfied, but I prefer getting more use. Still earned four stars from me because I really did like it."
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,I like the look and feel in my hand of the case. Cannot beat the price on this protective case. So clear to show off the actual color of my iPhone. The MagSafe charging connection could be a bit better but so far no yellowing of the plastic like other more expensive brands have disappointed.
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,I really do like the phone case and its look and feel. Not to slippery with the gripping edges but smooth on the face so it slides in your pocket easily. It feels better in hand than my otterbox slim I had before and the MagSafe magnet is very strong. Would buy it again!
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"I bought this case for 2 reasons. 1. Protection 2. Mag Safe, and so far, I have gotten both of those things. I love the design of the Iphone case and the corners made to help with impact on the floor. The Mag Safe magnet is far superior to any of the ones I have ever seen. The camera protection is perfect and helps me not have to buy camera protection. The case also includes one of those string attachment things for those who like to attach accessories to their devices. I truly recommend this product to everyone in the market."
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"This is a nice case. simple, low profile, fits well, clear. i like the material. has a nice grip feel. i previously used the leather covers with a back pocket. i ordered a few other cases prior to this one but they did not fit or feel good. slippery plastic or bad cutouts. this one nailed it. the side buttons may work easier with the case on. i have not tried the magsafe feature but have charger and car holder coming."
"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear",13,"I have purchased many, many screen protectors…I drop my phone alot lol. This one is absolutely the easiest one to apply that I have ever used. I scanned the QR code on the packet in the box and watched the video. Followed the steps as shown and had a perfect application on the first try … NO bubbles… looks like I have a brand new phone screen. This is NOT a paid review … I am a real customer that is very happy with my purchase!"
